country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Ireland,IRL,Europe,5006324,cases,1651.0,2022-36,71.9889483780914,1636523.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,cases,1562.0,2022-37,64.1788266200909,1638085.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,cases,1887.0,2022-38,68.8928643052268,1639972.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,0.0,2020-01,,0.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,0.0,2020-02,0.0,0.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,0.0,2020-03,0.0,0.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,0.0,2020-04,0.0,0.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,0.0,2020-05,0.0,0.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,0.0,2020-06,0.0,0.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,0.0,2020-07,0.0,0.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,0.0,2020-08,0.0,0.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,1.0,2020-09,0.199747359539654,1.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,0.0,2020-10,0.199747359539654,1.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,2.0,2020-11,0.399494719079309,3.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,9.0,2020-12,2.1972209549362,12.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,65.0,2020-13,14.7813046059344,77.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,150.0,2020-14,42.9456823010257,227.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,232.0,2020-15,76.3034913441479,459.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,306.0,2020-16,107.464079432334,765.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,218.0,2020-17,104.667616398779,983.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,170.0,2020-18,77.5019755013858,1153.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,118.0,2020-19,57.5272395474204,1271.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,75.0,2020-20,38.5512403911533,1346.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,38.0,2020-21,22.5714516279809,1384.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,38.0,2020-22,15.1807993250137,1422.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,24.0,2020-23,12.3843362914586,1446.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,15.0,2020-24,7.79014702204652,1461.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,10.0,2020-25,4.99368398849136,1471.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,15.0,2020-26,4.99368398849136,1486.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,6.0,2020-27,4.19469455033274,1492.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,4.0,2020-28,1.99747359539654,1496.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,5.0,2020-29,1.79772623585689,1501.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,2.0,2020-30,1.39823151677758,1503.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,2.0,2020-31,0.798989438158617,1505.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,4.0,2020-32,1.19848415723793,1509.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,0.0,2020-33,0.798989438158617,1509.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,2.0,2020-34,0.399494719079309,1511.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,1.0,2020-35,0.599242078618963,1512.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,4.0,2020-36,0.998736797698271,1516.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,10.0,2020-37,2.79646303355516,1526.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,8.0,2020-38,3.59545247171378,1534.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,12.0,2020-39,3.99494719079309,1546.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,12.0,2020-40,4.7939366289517,1558.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,20.0,2020-41,6.39191550526894,1578.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,29.0,2020-42,9.78762061744306,1607.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,33.0,2020-43,12.3843362914586,1640.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,38.0,2020-44,14.1820625273155,1678.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,48.0,2020-45,17.1782729204103,1726.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,40.0,2020-46,17.5777676394896,1766.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,45.0,2020-47,16.9785255608706,1811.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,44.0,2020-48,17.7775149990292,1855.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,34.0,2020-49,15.580294044093,1889.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,37.0,2020-50,14.1820625273155,1926.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,35.0,2020-51,14.3818098868551,1961.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,55.0,2020-52,17.9772623585689,2016.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,70.0,2020-53,24.9684199424568,2086.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,156.0,2021-01,45.1429032559619,2242.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,352.0,2021-02,101.471658646144,2594.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,436.0,2021-03,157.400919317248,3030.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,429.0,2021-04,172.781466001801,3459.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,339.0,2021-05,153.405972126455,3798.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,251.0,2021-06,117.850942128396,4049.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,173.0,2021-07,84.6928804448134,4222.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,130.0,2021-08,60.5234499405152,4352.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,78.0,2021-09,41.5474507842481,4430.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,64.0,2021-10,28.3641250546309,4494.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,53.0,2021-11,23.3704410661395,4547.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,44.0,2021-12,19.3754938753465,4591.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,40.0,2021-13,16.778778201331,4631.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,31.0,2021-14,14.1820625273155,4662.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,25.0,2021-15,11.1858521342206,4687.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,19.0,2021-16,8.78888381974479,4706.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,14.0,2021-17,6.59166286480859,4720.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,13.0,2021-18,5.39317870757067,4733.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,5.0,2021-19,3.59545247171378,4738.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,12.0,2021-20,3.39570511217412,4750.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,7.0,2021-21,3.79519983125343,4757.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,5.0,2021-22,2.39696831447585,4762.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,1.0,2021-23,1.19848415723793,4763.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,7.0,2021-24,1.59797887631723,4770.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,5.0,2021-25,2.39696831447585,4775.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,4.0,2021-26,1.79772623585689,4779.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,3.0,2021-27,1.39823151677758,4782.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,6.0,2021-28,1.79772623585689,4788.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,7.0,2021-29,2.59671567401551,4795.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,10.0,2021-30,3.39570511217412,4805.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,10.0,2021-31,3.99494719079309,4815.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,14.0,2021-32,4.7939366289517,4829.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,15.0,2021-33,5.79267342664997,4844.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,32.0,2021-34,9.38812589836375,4876.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,47.0,2021-35,15.7800414036327,4923.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,32.0,2021-36,15.7800414036327,4955.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,39.0,2021-37,14.1820625273155,4994.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,44.0,2021-38,16.5790308417913,5038.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,47.0,2021-39,18.1770097181085,5085.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,35.0,2021-40,16.3792834822517,5120.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,47.0,2021-41,16.3792834822517,5167.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,49.0,2021-42,19.1757465158068,5216.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,48.0,2021-43,19.3754938753465,5264.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,60.0,2021-44,21.5727148302827,5324.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,36.0,2021-45,19.1757465158068,5360.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,37.0,2021-46,14.5815572463948,5397.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,58.0,2021-47,18.9759991562672,5455.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,38.0,2021-48,19.1757465158068,5493.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,34.0,2021-49,14.3818098868551,5527.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,35.0,2021-50,13.7825678082361,5562.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,24.0,2021-51,11.7850942128396,5586.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,23.0,2021-52,9.38812589836375,5609.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,28.0,2022-01,10.1871153365224,5637.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,20.0,2022-02,9.5878732579034,5657.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,28.0,2022-03,9.5878732579034,5685.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,50.0,2022-04,15.580294044093,5735.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,20.0,2022-05,13.9823151677758,5755.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,18.0,2022-06,7.59039966250686,5773.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,30.0,2022-07,9.5878732579034,5803.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,22.0,2022-08,10.386862696062,5825.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,23.0,2022-09,8.98863117928444,5848.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,35.0,2022-10,11.5853468533,5883.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,29.0,2022-11,12.7838310105379,5912.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,46.0,2022-12,14.9810519654741,5958.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,75.0,2022-13,24.1694305042982,6033.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,90.0,2022-14,32.958314324043,6123.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,69.0,2022-15,31.759830166805,6192.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,26.0,2022-16,18.9759991562672,6218.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,24.0,2022-17,9.98736797698271,6242.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,31.0,2022-18,10.986104774681,6273.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,8.0,2022-19,7.79014702204652,6281.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,11.0,2022-20,3.79519983125343,6292.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,14.0,2022-21,4.99368398849136,6306.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,13.0,2022-22,5.39317870757067,6319.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,23.0,2022-23,7.19090494342755,6342.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,34.0,2022-24,11.3855994937603,6376.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,19.0,2022-25,10.5866100556017,6395.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,30.0,2022-26,9.78762061744306,6425.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,43.0,2022-27,14.5815572463948,6468.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,54.0,2022-28,19.3754938753465,6522.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,32.0,2022-29,17.1782729204103,6554.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,28.0,2022-30,11.9848415723792,6582.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,19.0,2022-31,9.38812589836375,6601.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,15.0,2022-32,6.79141022434824,6616.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,7.0,2022-33,4.39444190987239,6623.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,4.0,2022-34,2.1972209549362,6627.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,9.0,2022-35,2.59671567401551,6636.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,9.0,2022-36,3.59545247171378,6645.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,2.0,2022-37,2.1972209549362,6647.0,TESSy COVID-19,
Ireland,IRL,Europe,5006324,deaths,2.0,2022-38,0.798989438158617,6649.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,0.0,2020-01,,0.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,0.0,2020-02,0.0,0.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,0.0,2020-03,0.0,0.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,0.0,2020-04,0.0,0.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,2.0,2020-05,0.0033763130671435,2.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,1.0,2020-06,0.0050644696007153,3.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,0.0,2020-07,0.0016881565335717,3.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,175.0,2020-08,0.295427393375063,178.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,1978.0,2020-09,3.63460101678006,2156.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,8272.0,2020-10,17.3036044691108,10428.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,21094.0,2020-11,49.5744047648691,31522.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,36644.0,2020-12,97.4707819353678,68166.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,36854.0,2020-13,124.076128904459,105020.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,30961.0,2020-14,114.482335324171,135981.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,28195.0,2020-15,99.8645878999726,164176.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,20723.0,2020-16,82.5812413092647,184899.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,16924.0,2020-17,63.5540290193771,201823.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,11428.0,2020-18,47.8626140398273,213251.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,8268.0,2020-19,33.2499310852299,221519.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,5275.0,2020-20,22.8627039341627,226794.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,3860.0,2020-21,15.4213099341783,230654.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,2853.0,2020-22,11.3325948098674,233507.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,1855.0,2020-23,7.94784096005597,235362.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,2162.0,2020-24,6.78132479535787,237524.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,1609.0,2020-25,6.36603828809921,239133.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,1414.0,2020-26,5.10329720098751,240547.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,1467.0,2020-27,4.86357897322032,242014.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,1456.0,2020-28,4.93448154763033,243470.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,1506.0,2020-29,5.00031965243963,244976.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,1756.0,2020-30,5.50676661251117,246732.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,2143.0,2020-31,6.5821223243964,248875.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,2769.0,2020-32,8.29222489290462,251644.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,3478.0,2020-33,10.545913865223,255122.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,7073.0,2020-34,17.8117395857159,262195.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,9455.0,2020-35,27.9018511868745,271650.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,9455.0,2020-36,31.9230400498425,281105.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,9905.0,2020-37,32.6827104899498,291010.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,10799.0,2020-38,34.9515928710703,301809.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,12490.0,2020-39,39.3154775103533,314299.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,18020.0,2020-40,51.5056558392752,332319.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,37822.0,2020-41,94.2700371477157,370141.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,75973.0,2020-42,192.103772737801,446114.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,142414.0,2020-43,368.671440897142,588528.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,203616.0,2020-44,584.152805311845,792144.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,244473.0,2020-45,756.444372971648,1036617.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,243179.0,2020-46,823.232909909349,1279796.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,214446.0,2020-47,772.542633675789,1494242.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,162517.0,2020-48,636.372551364821,1656759.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,130075.0,2020-49,493.941096470836,1786834.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,108091.0,2020-50,402.061488974658,1894925.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,106926.0,2020-51,362.982353379005,2001851.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,92481.0,2020-52,336.630229889949,2094332.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,117270.0,2020-53,354.092521073216,2211602.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,122570.0,2021-01,404.887463011857,2334172.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,94283.0,2021-02,366.081808774643,2428455.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,85216.0,2021-03,303.022409619602,2513671.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,82891.0,2021-04,283.790930389152,2596562.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,83518.0,2021-05,280.924440595147,2680080.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,83476.0,2021-06,281.912012167287,2763556.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,89985.0,2021-07,292.829320469896,2853541.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,121710.0,2021-08,357.374297374479,2975251.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,142893.0,2021-09,446.691283252695,3118144.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,156221.0,2021-10,504.951253382791,3274365.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,149566.0,2021-11,516.216321931316,3423931.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,144628.0,2021-12,496.645523237618,3568559.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,131742.0,2021-13,466.555821183235,3700301.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,100949.0,2021-14,392.818831953353,3801250.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,98020.0,2021-15,335.890817328245,3899270.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,91490.0,2021-16,319.922544677189,3990760.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,78139.0,2021-17,286.360304633249,4068899.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,63848.0,2021-18,239.696281732257,4132747.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,44491.0,2021-19,182.893190690634,4177238.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,30562.0,2021-20,126.701212314163,4207800.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,22479.0,2021-21,89.5415106971811,4230279.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,16179.0,2021-22,65.2607552748181,4246458.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,11606.0,2021-23,46.9054292852921,4258064.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,7437.0,2021-24,32.1475648688075,4265501.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,5298.0,2021-25,21.4986734550367,4270799.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,5673.0,2021-26,18.5207653298161,4276472.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,8854.0,2021-27,24.5238499631973,4285326.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,18920.0,2021-28,46.8868595634228,4304246.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,31371.0,2021-29,84.8990802298587,4335617.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,38488.0,2021-30,117.932927278791,4374105.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,42647.0,2021-31,136.968580351347,4416752.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,43276.0,2021-32,145.051473834089,4460028.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,45442.0,2021-33,149.769871345422,4505470.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,46164.0,2021-34,154.645267414377,4551634.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,40083.0,2021-35,145.598436550966,4591717.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,33099.0,2021-36,123.542671439851,4624816.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,28959.0,2021-37,104.763618160398,4653775.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,23735.0,2021-38,88.9557203800317,4677510.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,20969.0,2021-39,75.4673496767932,4698479.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,18108.0,2021-40,65.9680928623847,4716587.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,18018.0,2021-41,60.9863429318144,4734605.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,25544.0,2021-42,73.5394749154542,4760149.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,32324.0,2021-43,97.6902422847322,4792473.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,39091.0,2021-44,120.559698845029,4831564.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,54117.0,2021-45,157.349694181159,4885681.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,69437.0,2021-46,208.578492348929,4955118.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,86718.0,2021-47,263.614083499902,5041836.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,105088.0,2021-48,323.79855207827,5146924.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,123956.0,2021-49,386.662125075416,5270880.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,173966.0,2021-50,502.938970794774,5444846.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,297218.0,2021-51,795.432348114489,5742064.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,826772.0,2021-52,1897.47106216935,6568836.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,1223359.0,2022-01,3460.94204232806,7792195.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,1217612.0,2022-02,4120.74114190926,9009807.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,1173110.0,2022-03,4035.91296425381,10182917.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,939815.0,2022-04,3566.94814369717,11122732.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,668239.0,2022-05,2714.64686643625,11790971.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,463259.0,2022-06,1910.14574142341,12254230.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,357638.0,2022-07,1385.80263393948,12611868.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,286119.0,2022-08,1086.76258558257,12897987.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,274478.0,2022-09,946.375488250743,13172465.0,TESSy COVID-19,
Italy,ITA,Europe,59236213,cases,366457.0,2022-10,1081.99860784483,13538922.0,TESSy COVID-19,
